18827:104851,88540,115925,115122,69471,12376,61242,122154,114481,111810
18836:121331,119173,118706,118400,116663,116340,114781,114299,113827,113320
18845:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
18852:122004,116890,108395,100482,75951,75234,69395,62845,57773,42944
18885:123276,123260,123020,122961,122868,122799,122696,122677,122617,122591
18887:23490,709
18901:122789,120561,118603,113447,112325,111281,109587,107043,106432,105229
18944:98498,92508,37715,10118,120400,31659,17326,106684,24214,12106
18965:119575,118720,116788,116607,111907,111327,111132,109033,102522,101347
18999:61599,13519,122014,110127,94208,88682,86607,77937,73384,68626
19001:118882,116650,115509,115150,112713,111674,110096,109618,108337,98471
19006:17,302,654,76,616,58,8,866,84,29
19010:123169,116498,112286,112159,103870,103796,103607,102575,100875,99495
19019:109748,105424,98026,94226,80604,75844,75645,69136,65572,59863
19022:117683,115340,114738,91686,82667,77054,72004,68879,49852,49586
19025:17,302,654,76,616,58,8,866,84,29
19030:17,302,654,76,616,58,8,866,84,29
19032:121331,119173,118400,116663,116439,116340,114781,113827,113462,113320
19043:17,302,654,76,616,58,8,866,84,29
19046:110825,97380,25787,9383,74069,53924
19048:121465,119432,118872,118465,117906,116534,116437,115877,114965,114905
19049:121977,121835,120893,119405,119081,118442,118391,117548,117503,117041
19050:17,302,654,76,616,58,8,866,84,29
19051:121331,121258,119173,118400,116663,116340,116027,114781,113827,113320
19062:123049,113550,110326,106192,105708,97560,85200,27478,26143,10461
19065:121315,116965,104871,104696,97434,95998,93283,89015,88111,86377
19069:123185,122558,120107,112228,96976,95671,80717,71472,59359,48917
19070:17,302,654,76,616,58,8,866,84,29
19094:100700,87430,55169,122986,121977,121296,121080,120276,119760,119573
19095:123260,123161,123126,122961,122598,122597,122426,122310,122240,122209
19096:123185,122558,121630,120114,120107,116871,116437,115668,115393,115363
19097:123038,122846,122817,122576,122458,122336,121990,121661,121497,121433
19102:118706,114299,111848,104028,99384,86611,85678,85669,69894,65069
19129:17,302,654,76,616,58,8,866,84,29
19130:122799,121331,119173,118400,116663,116340,114781,113827,113462,113320
19144:122761,120697,115665,112935,103218,96071,94018,79876,78946,69854
19148:123220,123216,122957,122941,122615,122490,122412,122201,122065,121930
19156:99804,87246,75333,52636,40476,22722,13356,979,109871,90695
19163:121651,116961,112023,93551,90249,59866,41096,24235,22262,21287
19165:122771,106245,105545,102995,102914,101720,89109,68249,63590,57539
19174:122551,106944,55954,21921,14022,47837,14785,34572,13250,48703
19176:108038,80881,46316,41105,19419,123286,123280,123185,122761,122558
19178:7056,122643,117814,117682,117051,112514,110820,92035,89008,87940
19184:17,302,654,76,616,58,8,866,84,29
19185:117844,114574,106148,103708,96043,95749,86544,80258,79535,61373
19198:118525,110552,108706,107461,99502,98972,97487,93207,80157,74894
19199:122954,121571,116356,111963,109996,107362,105796,105368,104502,100546
19240:123134,122355,121713,120806,120758,120297,119471,119202,119163,118976
19241:123338,123326,123134,123124,123049,122984,122913,122868,122843,122773
19243:121435,107796,107541,102935,97662,53566,43346,34212,21900,17353
19244:54563,11188,8178,16800,6131,37386,4254,5375,4719,5598
19246:104028,85669,121692,120592,119997,118810,117786,117046,116671,115048
19259:121206,111997,81243,80259,57646,24106,746,78321,23200,15816
19262:122091,121105,120429,120361,119092,118838,118525,117992,117405,117338
19265:122248,122089,122034,121814,121267,121088,120620,120598,119691,119510
19276:123309,123305,123220,123204,123185,123174,123131,123126,123049,123013
19277:120040,101857,95895,86628,75176,71607,70209,61901,60774,59895
19304:17,302,654,76,616,58,8,866,84,29
19307:103364,95738,92440,91586,82253,77022,76202,71652,58808,56360
19308:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
19309:123225,123144,123110,122761,122679,122571,122355,122296,121835,121828
19320:122761,120697,115665,112935,107577,103218,96071,94018,79876,78946
19328:123220,123216,122957,122941,122615,122490,122412,122201,122065,121930
19343:93612,61118
19354:122095,116949,116827,115818,114661,114321,110376,108107,106653,106023
19355:123185,123043,122984,122784,122607,122558,122154,120927,120758,120585
19356:111200,63060,30606,59903,4731,377
19357:30455,122729,122115,118856,115776,113940,113529,111621,107060,104176
19400:123326,123320,123315,123310,123213,123209,123207,123134,123103,122989
19405:12009,54903,10333
19410:123067,121381,119521,115721,111457,102957,99938,96835,95493,94321
19422:118927,117596,109376,106835,104982,102876,101627,97932,72509,71580
19433:68645,24380,52732,535,656
19434:92483,4744,116551,115458,114661,114617,112615,109495,108107,107914
19443:17,302,654,76,616,58,8,866,84,29
19444:52599,23960,7992,123168,123131,123047,122986,122985,122925,122903
19446:122761,122338,122106,121873,121692,121679,120723,120697,120592,120446
19447:118979,116795,114793,107597,104076,101562,100769,95758,91016,87624
19448:99008,41148,12642,10257,91773,69474,31124,9415,122260,122200
19452:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
19462:121258,116027,107577,102347,98357,93200,88244,87636,78398,76361
19463:17,302,654,76,616,58,8,866,84,29
19467:123338,123327,123326,123322,123320,123315,123310,123305,123304,123268
19468:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
19475:122106,121873,120723,114292,111149,110192,107626,104907,104583,104322
19476:91201,78721,77371,73576,68887,61900,81306,59321,121414,119694
19482:118038,116653,109853,109039,91447,77924,74930,71109,55681,51950
19498:17,302,654,76,616,58,8,866,84,29
19503:17,302,654,76,616,58,8,866,84,29
19517:118038,116653,116551,114299,112615,109853,109039,107914,106525,106458
19528:97044,95311,60729,14251,15529,123083,121360,121272,119890,119644
19541:116541,111562,110486,108113,105292,98810,94808,92257,87831,85342
19544:116728,101696,93498,92990,79949,53053,44982,32627,26822,19896
19549:122052,121331,120561,119173,118400,116663,116551,116437,116340,115602
19554:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
19582:17,302,654,76,616,58,8,866,84,29
19583:121287,120073,120070,118243,111330,105407,90992,80425,75301,71962
19626:114965,102099,92095,90383,73085,70042,62931,50582,46741,42751
19646:113242,110181,107529,85326,75767,60901,51913,51782,47653,43061
19680:17,302,654,76,616,58,8,866,84,29
19682:122920,122799,121331,120561,119276,119173,118400,118038,116663,116653
19692:102393,82531,80385,50266,16927,5761,756,96760,76711,37425
19705:121357,120421,107882,96844,94906,93480,81397,73512,69661,59803
19707:81370,73310,68543,56257,23407,123134,123115,123112,122784,122720
19757:116253,93504,83365,77090,71418,66517,62040,55687,45109,115689
19759:120392,119748,119243,118525,118296,117992,117157,113714,112537,110567
19763:19065
19764:123134,121713,112476,111344,106672,106593,106042,105433,105211,100333
19768:103858,3526
19774:102192,86864,77750,58868,49312,47389,39363,35328,29125,22038
19781:122826,122807,122799,122253,122052,122045,121785,121720,121692,121258
19788:111453,94604,68754,68680,61433,59590,43519,108941,108494,103909
19814:17,302,654,76,616,58,8,866,84,29
19832:120456,96492,77618,76168,59814,113007,110609,106911,87661,82092
19847:112476,109748,106593,105424,99305,98026,94226,80604,75844,75645
19852:17,302,654,76,616,58,8,866,84,29
19881:121706,109605,108885,108396,101255,98550,92840,76952,76089,66019
19882:121688,115469,112435,109971,100689,100064,97772,93917,89594,81158
19887:17,302,654,76,616,58,8,866,84,29
19893:123126,122963,122598,122571,121331,120972,120929,119173,118493,118400
19950:123343,114843,100566,77962,77171,72313,90844,57822,121911,121647
19965:119957,72484,72274,112297,68212,67617,43553,30026,60066,18005
19983:17,302,654,76,616,58,8,866,84,29
19985:122052,115602,114171,112133,109997,107223,102064,100542,83995,78831
19996:123338,123327,123326,123322,123320,123315,123310,123305,123304,123268
20059:118706,109678,97030,119868,114074,112978,110875,108293,107597,105370
20067:119909,119196,118689,113546,110585,100152,92846,84473,80745,72769
20073:123185,122558,120107,117817,117670,115134,112228,109024,107353,96976
20074:97559,46234,63947,33130,3270,37348,44183,119353,111999,107168
20075:121331,120758,119173,118400,116663,116340,116072,115538,114781,113827
20094:123286,123280,122761,121692,121576,121410,120697,120592,120504,120413
20095:116590,115268,112471,108069,91717,88489,87749,82636,67631,59971
20115:17,302,654,76,616,58,8,866,84,29
20116:17,302,654,76,616,58,8,866,84,29
20120:117416,109571,98913,28915,23116,17039,16482,91888,47609,38360
20125:17,302,654,76,616,58,8,866,84,29
20160:118861,118285,112482,112275,107315,102666,102319,101071,97351,91168
20161:122666,121243,119573,119079,118343,117563,113704,113165,111793,111692
20166:119295,119279,117169,116244,115751,111363,107849,107056,105076,102972
20183:76230,30878,122957,121784,121657,121064,120315,119864,119377,119226
20206:123278,123007,122986,122880,122717,122672,122603,122474,122430,122362
20208:17,302,654,76,616,58,8,866,84,29
20220:114299,85678,59661,28213,15087,121331,119173,118400,116663,116340
20233:17,302,654,76,616,58,8,866,84,29
20234:108055,88852,75636,71578,70710,40240,35978,29476,17005,3875
20257:122935,121335,121217,120804,120589,120092,118870,118845,118838,117948
20268:17,302,654,76,616,58,8,866,84,29
20294:91212,88215,61982,56463,52583,50658,25913,7361,7741,1091
20299:121551,120737,116654,110669,110202,107891,105185,102226,101716,100112
20304:17,302,654,76,616,58,8,866,84,29
20305:121688,115469,114148,112435,109971,100689,100064,97772,93917,89594
20316:115689,109801,107530,104028,93414,85669,85400,74005,69574,65325
20319:17,302,654,76,616,58,8,866,84,29
20322:107413,101831,94885,92023,74835,59508,57551,40148,31652,17799
20327:80321,59670,25969
20333:123287,123209,123134,123013,122984,122885,122720,122666,122613,122313
20334:118038,116653,109853,109039,100333,91447,77924,74930,71109,55681
20360:121561,117297,105979,103607,97220,93405,67315,61551,29054,5333
20378:120225,115504,88553,107577,121692,120833,120592,119997,118810,117786
20379:123260,122961,119689,119149,118864,116835,112331,111781,110010,109111
20380:120662,120548,119554,118298,117069,116938,116698,114391,111894,111769
20381:17,302,654,76,616,58,8,866,84,29
20394:122345,113362,110318,110086,107602,104201,104025,102041,99386,94914
20395:120071,118288,116206,113321,109581,108533,90551,89607,89446,84451
20409:17,302,654,76,616,58,8,866,84,29
20420:17,302,654,76,616,58,8,866,84,29
20438:76265,39684,7212,40800,32568,28323,26165,8563,6181,30669
20439:17,302,654,76,616,58,8,866,84,29
20440:46844,59009,10302,9314,4110,10692,4146
20441:115458,114617,109495,104902,103226,102670,101341,99666,96525,95380
20443:111848,99384,86611,25637,122761,122338,120697,120446,119825,117339
20456:114299,85678,59661,28213,15087,104028,85669,61599,51909,13519
20463:113588,93628,73127,65904,54332,42678,37693,108609,10798,122605
20465:123017,122984,122942,122799,122356,121967,121339,121258,120561,120317
20466:123093,121560,121392,121001,120738,120701,120669,120517,120453,119839
20473:123191,122550,120331,119033,118968,118553,118429,117001,116924,116611
20497:17501,79575,22108,6495,175,1091
20498:123101,122528,122338,122315,121990,121553,121475,121331,120950,120561
20507:123306,122925,122914,122888,122646,122347,122346,122323,122309,122064
20512:111833,21344,123031,122430,121392,120974,120881,120630,120413,120247
20520:110934,74662,61880,31788,38804,122651,121409,105328,100828,94069
20544:17,302,654,76,616,58,8,866,84,29
20545:121630,115668,115363,110864,109041,107927,106269,103035,97493,97429
20546:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
20547:123319,123260,123219,123071,122961,122825,122793,122785,122718,122659
20549:122963,122784,122182,121699,121258,120585,117910,117650,117182,116783
20550:115112,101548,95026,81977,67707,39025,11080,81824,38691,48660
20553:121561,120143,119713,118498,117084,116814,114447,109423,106525,106472
20555:122103,121505,120371,114299,110038,109986,109798,106400,106179,102714
20556:94353,71538,34877,20520,17841,7111,30815,62598,25985,20986
20572:122106,121990,121873,120723,119134,114292,112697,112311,111149,110192
20582:115738,103648,99124,93163,84620,78992,78066,66459,60757,56313
20607:121561,120561,118716,117559,114867,114299,111281,110038,105979,101900
20624:123213,112211,109418,107289,101339,25645,26481,17617,74638,19770
20628:112936,111848,107466,106309,99384,90510,86611,78119,66018,45226
20655:120561,119397,111281,101900,99881,73563,73225,71058,66388,62817
20684:105198,100933,99798,89253,69120,41553,29416,58756,77975,117844
20685:121280,95699,88617,71127,56765,90376,60176,45632,38337,49073
20697:108706,98972,74050,61851,57733,57599,44430,37079,21341,17329
20720:17,302,654,76,616,58,8,866,84,29
20721:123338,123327,123326,123322,123320,123315,123310,123305,123304,123268
20735:121555,117034,115458,114617,109495,103226,102670,99666,96525,95380
20736:27269,123003,123001,122761,122637,122597,122263,122251,122177,122106
20752:82549,64628,58858,51035,12791,56113,118873,103972,101453,94116
20756:122209,122145,121981,121692,121556,121405,120773,120592,120255,119997
20761:115458,114617,109495,103226,102670,99666,96525,95380,92789,89474
20766:112325,100690,97769,95021,86648,85739,79627,76722,72631,70971
20790:17,302,654,76,616,58,8,866,84,29
20807:121030,117512,107182,106872,94721,87666,84057,66768,48420,29542
20809:82058,58480,25441,121849,109813,108645,66718,62879,47124,35798
20810:17,302,654,76,616,58,8,866,84,29
20812:90497,88339,66022,46479,122761,121985,120697,115665,112935,112229
20846:17,302,654,76,616,58,8,866,84,29
20857:99048,83521,31022,9889,62839,6531
20858:122835,120656,120205,118964,117651,115593,115462,114644,114254,113604
20872:123338,122903,122685,122341,121904,121630,121560,120998,120914,120738
20892:121984,116722,108286,97604,62151,51397,45178,25435,10838,5790
20906:122004,121461,121255,118517,116890,116801,116795,116362,114895,114809
20908:99761,97145,90229,50959,45726,10164,6327,123310,123309,123260
20911:122989,120936,119915,118790,118290,118006,117862,110175,109458,98267
20912:17,302,654,76,616,58,8,866,84,29
20918:122950,122708,121331,120586,119173,118400,117610,116663,116420,116340
20926:121331,119173,118400,118038,116663,116653,116340,115658,114781,114299
20932:17,302,654,76,616,58,8,866,84,29
20950:118683,115458,114617,109495,107597,103226,102670,100769,100304,99666
20954:17,302,654,76,616,58,8,866,84,29
20973:110038,56948,17532,12807,121331,119173,118400,116663,116437,116340
20985:118718,99720,83664,79033,58056,19341,66718,35798,23523,113848
20990:123339,123319,123260,123220,123219,123185,123156,123151,123079,123049
21028:116498,103796,99495,80184,67128,66334,34087,119035,113418,103445
21029:121190,120407,111634,106824,101931,81469,79002,65780,43660,27249
21030:114299,85678,59661,28213,15087,121967,121339,120929,120317,118716
21032:115914,109366,107366,105215,102787,102215,93112,90617,90367,90337
21033:123260,122961,120652,119689,118864,118337,116835,114299,114294,113759
21037:120413,114711,110178,109276,108706,107566,106607,106401,106120,104246
21080:123260,123185,122961,122558,120107,119689,119427,118864,118127,118038
21082:122371,118834,103235,91791,85003,82291,76116,74725,74052,72271
21084:122477,122450,121868,120871,120667,120138,115355,114868,113442,111999
21120:122913,122545,121258,121132,119827,118779,116244,116083,116027,114362
21139:115702,115587,101296,101028,100418,88435,87635,81651,77025,76645
21140:122241,118973,111377,109171,102394,99947,99175,91601,90411,88740
21148:104265,96447,93709,82382,76652,32677,27457,12870,122091,121105
21149:121967,121339,120317,114844,114661,110661,108107,90521,88945,86842
21151:100333,122052,121331,119427,119173,118400,118127,116663,116340,115689
21160:121661,116347,113033,113014,107968,106332,91853,91440,83556,83185
21164:119085,109863,106714,105955,105746,104546,102925,92708,92335,88122
21196:117917,94151,89750,83103,74448,33038,63718,43708,24157,17748
21207:121423,107765,107577,98862,97943,89720,66873,52535,33773,12149
21220:59866,24235,22262,116356,85005,82915,40555,34556,123071,121719
21246:122920,122839,122789,121967,121561,121423,121339,121218,120561,120317
21256:68502,67446,36022,19399,12916,116278,115349,103651,42239,40032
21259:123340,123338,123326,122986,122926,122799,122631,122295,122248,122089
21266:121692,120592,119997,118810,117786,117046,116671,115048,113616,108616
21272:123284,123260,123185,123184,123134,123015,123001,122961,122804,122771
21288:123320,123310,123265,123144,123131,123126,123078,123017,122985,122920
21317:123321,123295,123262,123214,123148,123071,122958,122861,122856,122837
21318:122525,121678,121427,121388,120128,118144,116634,115966,112856,112463
21354:17,302,654,76,616,58,8,866,84,29
21384:122771,111109,106245,105545,102995,102914,101720,98560,96054,95387
21401:115535,112029,107039,102823,92829,87548,76840,68867,3985,108135
21423:17,302,654,76,616,58,8,866,84,29
21447:62353,6872,13269,53686,533
21448:121561,119771,119535,119085,117992,117991,114698,114299,110395,109572
21469:107203,105765,50727,47568,44311,30396,11533,118871,110636,107400
21476:17,302,654,76,616,58,8,866,84,29
21505:122283,122106,121873,120723,120557,120099,119798,119292,118683,117565
21514:82470,81501,74956,26237,14946,101372,66092,58094,39356,36402
21518:120561,111281,101900,100864,99881,82353,73563,66388,60433,58138
21531:17,302,654,76,616,58,8,866,84,29
21542:61151,39853,110787,123007,122882,122851,122784,122761,122500,122469
21543:78884,122469,121192,120766,118221,97904,94930,60097,38709,119572
21551:115290,100084,71500,49056,100977,48623,13050
21570:17,302,654,76,616,58,8,866,84,29
21585:87135,35247,74016,38349,30661,24240,122817,122473,122154,117794
21599:107597,100769,100333,87624,85754,50222,31317,26351,16908,62823
21604:123310,123309,123260,123225,123195,123086,122961,122817,122518,122500
21608:121967,121339,120317,114844,114299,112249,110661,101223,100398,90521
21617:121561,105979,61551,29054,122789,121967,121339,120317,118603,114844
21631:17,302,654,76,616,58,8,866,84,29
21633:123131,122985,122913,122720,122002,121132,119827,119712,119708,119617
21637:17,302,654,76,616,58,8,866,84,29
21670:118289,84630,73675,87904,28415
21689:123081,104784,102650,87569,60024,47647,7999,45659,34531,96106
21712:98623,96923,94880,76643,75261,69459,34012,29170,18049,121331
21713:123220,122920,122556,122455,122454,122401,122316,122182,122029,121967
21714:119847,111410,104506,103065,86910,85144,81123,58241,53372,51319
21722:120561,119573,118343,117801,113704,111281,109118,103071,101900,100333
21723:114299,85678,59661,28213,15087,117610,113462,106161,105348,80399
21732:95482,18959,96115,57550,88594,61920,8642,33919
21737:121392,118075,111348,111111,101131,99850,93682,90948,89924,84058
21745:17,302,654,76,616,58,8,866,84,29
21763:114299,85678,59661,28213,15087,61599,13519,121331,119173,118400
21774:17,302,654,76,616,58,8,866,84,29
21787:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
21794:120639,119450,117003,112771,112042,109792,108379,106412,104211,103877
21796:123074,117689,114789,101282,85041,82724,65849,64132,28653,80990
21834:121692,120592,119997,118810,117786,117046,116671,115048,113616,108616
21838:118525,117992,116002,110552,109572,107461,102212,99581,99502,97487
21853:116782,102983,61664,57722,40137,91537,31734,8689,1907,15020
21868:123326,123320,123315,123281,123262,123220,123184,123144,123126,123125
21869:122886,122449,122142,121996,121688,121058,120824,120626,120434,119737
21908:114965,102099,90383,70042,46741,1863,114299,85678,59661,28213
21912:121688,115469,112435,109971,100689,100064,97772,93917,89594,81158
21931:94897,39958,1761,113497,110008,102071,99287,91557,90811,88010
21932:17,302,654,76,616,58,8,866,84,29
21933:123217,123089,122087,122041,121807,121331,120472,119525,119380,119342
21934:17,302,654,76,616,58,8,866,84,29
21941:115530,112229,112044,103752,98258,96047,89957,86638,79204,76063
21943:122154,114481,111810,106223,104853,104067,92398,84017,75498,52934
21944:123127,122543,122315,122103,121653,121551,120950,119574,119447,118784
21945:69230,60977
21947:122551,106944,55954,21921,122263,122149,122019,121331,120561,120297
21960:17,302,654,76,616,58,8,866,84,29
21967:19419,123286,123280,122761,121692,121576,121410,121238,120697,120592
21968:113462,105348,80399,63472,45271,123185,122784,122558,121558,121331
21979:123340,123126,122631,122598,122295,120972,119608,118750,118493,117775
21993:123260,122961,122761,120697,120667,120276,120040,119689,118864,118604
21996:17,302,654,76,616,58,8,866,84,29
22003:96830,82108,48577,29028,7570,122500,122450,122177,121659,120837
22012:97670,88326,29069,122033,121904,121661,121214,120262,118638,118555
22016:123338,123327,123326,123322,123320,123315,123310,123305,123304,123268
22017:123131,122985,122002,121926,121847,121331,120678,120040,119380,119342
22029:123209,122106,121873,120784,120723,120011,119999,119780,118579,117565
22030:17,302,654,76,616,58,8,866,84,29
22036:122310,103269,100021,82800,79488,65745,23671,121587,99387,98404
22037:105216,87432,66518,29065
22060:116099,110328,40576,4960,55736,73005,61172,7124,123326,123228
22080:123276,122951,122696,122484,122338,122209,122145,122106,122045,121873
22085:123225,123223,123144,123110,122705,122679,122582,122571,122357,122296
22102:17,302,654,76,616,58,8,866,84,29
22109:122799,121331,119173,118400,116663,116340,114781,114299,113827,113320
22111:112249,58000,26263,3245,123260,122961,122826,121258,120561,119689
22116:94566,79869,120495,118716,117559,116215,116135,115646,115584,114867
22124:122963,117182,116783,116575,116274,97531,96801,85404,85317,73966
22128:118525,110552,107461,100489,99502,97487,85103,81764,80157,79545
22158:112249,58000,26263,3245,121331,119173,118400,116663,116340,115407
22164:121331,119173,118400,116663,116340,114781,113827,113320,112525,108219
22165:121331,120170,119478,119173,118872,118400,118053,116663,116340,116252
22173:59924,33851,8484,74713,70335,52866,113071,42455,123071,122152
22176:113829,105600,95394,22297,21951,120375,117623,109841,92625,89642
22184:122799,121999,121561,121331,120265,119693,119450,119173,118400,118157
22198:115658,112926,98379,98205,98025,85739,78956,72631,70916,68176
22201:123343,123310,123109,122920,122872,122857,122666,122518,122430,122417
22213:123338,123142,123073,123061,122957,122165,122078,122003,121657,121621
22222:111558,107934,76277,51008,44463,37753,33492,1735,120932,119405
22226:106624,63779,15156,122004,121236,120126,116890,116079,115965,115559
22236:123289,123265,123131,123079,123001,122985,122957,122920,122857,122799
22245:122107,121122,119767,117966,115459,108077,102909,98076,95248,91678
22246:4446,118873,107577,101453,81082,74967,41876,30467,16396,7458
22251:122765,122210,121254,119798,119442,119171,118831,118604,118588,118536
22262:121255,116801,114895,106624,105982,98402,93286,89948,87894,83090
22263:114299,85678,59661,28213,15087,115458,114617,109495,103226,102670
22280:118335,115058,104015,97323,82436,81596,80965,77549,75870,67661
22286:88184,73294,26278,123315,123260,123214,123207,123103,123089,122989
22299:101336,35953,82875,70740,13652,25237,38234,4339
22304:122574,122239,120765,119573,118595,118343,118254,115989,113704,113677
22324:17,302,654,76,616,58,8,866,84,29
22326:113412,21718,23913,116035,110684,107205,100579,100153,99437,96156
22337:94567,93627,87243,81802,63687,60445,55470,48497,114620,107554
22346:123338,123327,123326,123322,123320,123315,123310,123305,123304,123268
22354:119593,109979,109567,98293,93054,76967,66969,55825,51409,47948
22363:87673,85046,68382,62696,43763,10106,63543,61920,8496,51021
22366:123244,123220,123213,123207,123170,123159,123100,123026,122925,122868
22372:113462,105348,80399,63472,45271,108774,123338,122957,122666,122525
22373:101945,83724,83231,79374,74629,71816,3761,108047,73583,60298
22382:31267,118966,118090,117017,116278,116033,115540,115349,115129,109748
22388:17,302,654,76,616,58,8,866,84,29
22392:17,302,654,76,616,58,8,866,84,29
22399:122954,117264,116150,110693,105874,95160,88049,86473,80726,79685
22400:123254,123134,122731,121713,121637,121551,120960,120784,120561,120392
22401:17,302,654,76,616,58,8,866,84,29
22418:123049,113550,112057,110652,110326,106192,105708,101422,97560,85200
22426:114323,101782,99683,43847,23320,108595,67529,33041,6411
22427:121692,120592,119997,118810,117786,117046,116671,115048,113616,108616
22430:117992,109572,102212,99581,80229,67245,65573,57597,51198,45074
22431:121258,116027,102347,98357,93200,88244,87636,78398,75509,75086
22436:118706,107597,100769,87624,85754,61599,50222,31317,26351,16908
22459:122204,121723,107418,93324,85904,79672,79108,78985,78364,62669
22464:123319,123220,123207,123206,123184,123148,123083,123013,122984,122975
22465:123020,122920,122617,122613,122106,122095,121873,121755,121342,121328
22469:121236,113479,110251,108706,107786,98972,95884,94063,88433,81916
22476:122920,122595,122045,121561,121331,119173,118530,118415,118400,118038
22477:123327,123284,123262,123133,123131,123013,122985,122957,122920,122839
22479:17,302,654,76,616,58,8,866,84,29
22483:84179,82132,78629,72647,70518,62614,43624,38143,35665,27440
22492:119134,116244,107056,100333,94566,79869,83721,32290,10696,53076
22493:17,302,654,76,616,58,8,866,84,29
22497:38573,28893
22501:119781,106395,100214,98317,97138,97053,92556,76266,74934,73872
22515:122230,111163,101488,99174,95927,86196,67375,46598,44363,33624
22521:17,302,654,76,616,58,8,866,84,29
22523:120713,116359,110799,107116,106303,93049,73067,54752,54650,54193
22533:17,302,654,76,616,58,8,866,84,29
22538:117950,94607,83345,64390,11846,118140,101369,100927,92229,88125
22546:123343,123338,123319,123315,123310,123281,123264,123262,123260,123213
22568:123326,123320,123315,123310,123260,123250,123213,123209,123207,123204
22574:122467,83859,82725,80043,65923,64380,63483,22978,1375,99574
22575:17,302,654,76,616,58,8,866,84,29
22579:103447,93635,88651,51477,43154,34979,10563,123260,122961,119689
22580:123260,123133,122961,120803,120138,119689,119225,118864,116835,113442
22581:122656,122052,121749,121331,120560,120085,119683,119535,119173,118400
22583:17,302,654,76,616,58,8,866,84,29
22586:116814,109423,75436,48436,39082,36381,24614,116551,116437,113462
22592:122469,121192,120766,118706,118221,114299,112249,111564,110038,102711
22603:123338,123327,123312,123262,123246,123225,123220,123144,123134,123127
22624:121985,19794,5840,52335,121619,119876,119462,112229,112044,103021
22639:107597,100769,87624,85754,50222,31317,26351,16908,121331,119173
22675:115016,93925,74077,61827,36386,14552,36721,119874,112626,110893
22681:84943,32824,30771,20888,105897,111262
22682:117858,117408,105869,105550,85588,57603,44592,50630,49589,46633
22685:20028,121331,119173,118400,116663,116340,114781,113827,113320,112525
22691:121331,120495,119925,119173,118400,116663,116340,114781,113827,113320
22699:121505,121443,120297,119573,119471,118976,118343,118192,116433,116323
22703:105339,98585,63922,59521,55661,47644,37524,120969,118672,117847
22706:118961,117105,114570,98058,82599,68146,66207,62476,62251,61024
22711:119463,98851,80331,71541,51715,40366,25335,5698,4931,83786
22741:123339,123319,123260,123220,123219,123185,123156,123151,123079,123049
22748:121331,119173,119134,118400,116814,116663,116340,114781,113827,113320
22755:121258,119867,118957,116027,113719,102347,101973,100840,98357,93200
22759:113462,105348,80399,63472,45271,108774,90894,90173,51907,122799
22794:99128,75629,122007,119003,109349,108055,107819,106618,105993,101436
22799:121331,121184,119599,119173,118784,118400,117002,116663,116437,116340
22800:17,302,654,76,616,58,8,866,84,29
22806:122052,115602,114171,112133,109997,107223,102064,100542,83995,78831
22807:120392,118525,116164,113714,110552,110143,107845,107461,105385,99502
22808:85493,84972,84082,34123,25438,24598,122867,122116,121208,120799
22823:121223,119212,116164,116043,115698,114380,112324,111695,111564,108421
22824:115458,114617,109495,104028,103226,102670,99666,96525,95380,92789
22825:121014,118346,115785,96152,94661,93018,84007,83649,80081,69252
22835:121561,114299,108055,105979,88852,85678,75636,71578,70710,61551
22844:114299,85678,59661,28213,15087,108055,88852,87155,78511,75636
22850:111990,105515,105295,100501,95938,94303,87127,77616,75216,74708
22851:17,302,654,76,616,58,8,866,84,29
22862:17,302,654,76,616,58,8,866,84,29
22863:113372,111564,102711,102446,61623,61296,56415,51887,18883,17555
22867:121219,115100,113815,110550,92273,82651,75707,65331,62299,56497
22872:123338,123327,123326,123322,123320,123315,123310,123305,123304,123268
22873:123220,123207,123103,122984,122920,122799,122568,122287,122241,122052
22887:121692,120592,119997,118810,117786,117046,116671,115048,113616,108616
22888:121505,114299,100101,89225,85678,72317,59661,58706,58449,55786
22893:17,302,654,76,616,58,8,866,84,29
22901:17,302,654,76,616,58,8,866,84,29
22903:121558,121286,115124,115106,107720,104902,104090,101341,98971,96644
22906:121850,121124,120708,114247,112979,111256,110410,107881,107631,107597
22936:92977,123310,123309,123260,123225,123086,122961,122817,122518,122473
22949:118601,114222,104598,91570,75493,55577,52163,34034,32793,59421
22979:100762,100685,89847,70116,37506,120748,119665,109624,106485,99315
22983:114299,85678,59661,28213,15087,121331,119173,118400,116663,116340
22986:17,302,654,76,616,58,8,866,84,29
23000:121236,109894,107577,105135,95596,88433,81916,69058,67888,61342
23040:17,302,654,76,616,58,8,866,84,29
23044:109465,78761,12073
23055:17,302,654,76,616,58,8,866,84,29
23057:119085,105746,104546,86417,76176,65650,61762,34328,25526,122456
23073:123338,123327,123326,123322,123320,123315,123310,123305,123304,123268
23099:101657,77676,26340,58205,32645,16685,20356,1888,7680,4671
23110:103120,69494,66537,22655,11497,177
